organization,work_area,project,survey,site_id,date,sampling_bout,dive_supervisor,collector,collection_id,hakai_id,sample_type,depth,transect_dist,collected_start,collected_end,species,quantity,length_cm,estimated_quantity,comments,quality_log
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE7,2018-11-22,7,kyle,derek,FISH_2018-11-22_CHOKED_PASS_EDGE7_3,MGFSH15337,fish,,,2018-11-22T19:20:16.000Z,2018-11-22T19:23:26.000Z,no_obs,,,,,1: No fish observed
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE7,2018-11-22,7,kyle,ondine,FISH_2018-11-22_CHOKED_PASS_EDGE7_5,MGFSH15338,fish,,,2018-11-22T19:23:44.000Z,2018-11-22T19:27:51.000Z,no_obs,,,,,1: No fish observed
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE3,2017-11-22,3,gillian,derek,FISH_2017-11-22_CHOKED_PASS_EDGE3_4,MGFSH17304,fish,,,2017-11-22T19:18:36.000Z,2017-11-22T19:22:51.000Z,greenling/kelp,1,20,false,,
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_INTERIOR5,2017-11-22,5,gillian,derek,FISH_2017-11-22_CHOKED_PASS_INTERIOR5_1,MGFSH17299,fish,,,2017-11-22T21:26:42.000Z,2017-11-22T21:30:20.000Z,flounder/starry,1,35,false,,
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_INTERIOR5,2017-11-22,5,gillian,zach,FISH_2017-11-22_CHOKED_PASS_INTERIOR5_5,MGFSH17300,fish,,,2017-11-22T21:31:37.000Z,2017-11-22T21:34:56.000Z,flounder/starry,1,40,false,,
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE1,2017-11-22,1,gillian,derek,FISH_2017-11-22_CHOKED_PASS_EDGE1_1,MGFSH17301,fish,,,2017-11-21T18:15:19.000Z,2017-11-21T18:19:53.000Z,no_obs,,,,,1: No fish observed
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE1,2017-11-22,1,gillian,zach,FISH_2017-11-22_CHOKED_PASS_EDGE1_5,MGFSH17302,fish,,,2017-11-21T18:20:50.000Z,2017-11-21T18:24:10.000Z,no_obs,,,,,1: No fish observed
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE3,2017-11-22,3,gillian,zach,FISH_2017-11-22_CHOKED_PASS_EDGE3_2,MGFSH17303,fish,,,2017-11-22T19:22:54.000Z,2017-11-22T19:24:14.000Z,no_obs,,,,,1: No fish observed
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_INTERIOR6,2017-11-22,6,gillian,derek,FISH_2017-11-22_CHOKED_PASS_INTERIOR6_1,MGFSH17305,fish,,,2017-11-22T08:35:40.000Z,2017-11-22T08:40:04.000Z,flounder/starry,1,50,false,,
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_INTERIOR6,2017-11-22,6,gillian,zach,FISH_2017-11-22_CHOKED_PASS_INTERIOR6_5,MGFSH17306,fish,,,2017-11-22T20:41:50.000Z,2017-11-22T20:44:18.000Z,no_obs,,,,,1: No fish observed
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE7,2017-11-22,7,gillian,derek,FISH_2017-11-22_CHOKED_PASS_EDGE7_1,MGFSH17307,fish,,,2017-11-22T20:06:39.000Z,2017-11-22T20:10:04.000Z,no_obs,,,,,1: No fish observed
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE7,2017-11-22,7,gillian,zach,FISH_2017-11-22_CHOKED_PASS_EDGE7_5,MGFSH17308,fish,,,2017-11-22T20:10:36.000Z,2017-11-22T20:13:53.000Z,no_obs,,,,,1: No fish observed
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_INTERIOR4,2017-11-22,4,gillian,derek,FISH_2017-11-22_CHOKED_PASS_INTERIOR4_1,MGFSH17309,fish,,,2017-11-22T21:01:08.000Z,2017-11-22T21:05:27.000Z,no_obs,,,,,1: No fish observed
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_INTERIOR4,2017-11-22,4,gillian,zach,FISH_2017-11-22_CHOKED_PASS_INTERIOR4_5,MGFSH17310,fish,,,2017-11-22T21:06:11.000Z,2017-11-22T21:09:35.000Z,flounder/starry,1,50,false,,
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE2,2017-11-22,2,gillian,derek,FISH_2017-11-22_CHOKED_PASS_EDGE2_1,MGFSH17312,fish,,,2017-11-22T18:44:51.000Z,2017-11-22T18:48:17.000Z,sole/english,1,8,false,,
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE2,2017-11-22,2,gillian,derek,FISH_2017-11-22_CHOKED_PASS_EDGE2_1,MGFSH17311,fish,,,2017-11-22T18:44:51.000Z,2017-11-22T18:48:17.000Z,flounder/starry,1,40,false,,
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE2,2017-11-22,2,gillian,zach,FISH_2017-11-22_CHOKED_PASS_EDGE2_5,MGFSH17314,fish,,,2017-11-22T18:49:36.000Z,2017-11-22T18:52:01.000Z,flounder/starry,1,55,false,,
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE2,2017-11-22,2,gillian,zach,FISH_2017-11-22_CHOKED_PASS_EDGE2_5,MGFSH17313,fish,,,2017-11-22T18:49:36.000Z,2017-11-22T18:52:01.000Z,flounder/starry,1,10,false,,
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE1,2019-02-12,1,kyle,derek,FISH_2019-02-12_CHOKED_PASS_EDGE1_1,MGFSH19570,fish,,,2019-02-12T17:38:18.000Z,2019-02-12T17:38:31.000Z,no_obs,,,,,1: No fish observed
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE1,2019-02-12,1,kyle,zach,FISH_2019-02-12_CHOKED_PASS_EDGE1_3,MGFSH19571,fish,,,2019-02-13T17:38:16.000Z,2019-02-13T17:41:23.000Z,no_obs,,,,,1: No fish observed
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE2,2019-02-12,2,kyle,derek,FISH_2019-02-12_CHOKED_PASS_EDGE2_1,MGFSH19572,fish,,,2019-02-12T17:55:12.000Z,2019-02-12T17:58:23.000Z,no_obs,,,,,1: No fish observed
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE2,2019-02-12,2,kyle,zach,FISH_2019-02-12_CHOKED_PASS_EDGE2_3,MGFSH19576,fish,,,2019-02-12T17:58:48.000Z,2019-02-12T18:01:03.000Z,sole/english,1,4,false,,
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE2,2019-02-12,2,kyle,zach,FISH_2019-02-12_CHOKED_PASS_EDGE2_3,MGFSH19575,fish,,,2019-02-12T17:58:48.000Z,2019-02-12T18:01:03.000Z,sole/english,1,3,false,,
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE2,2019-02-12,2,kyle,zach,FISH_2019-02-12_CHOKED_PASS_EDGE2_3,MGFSH19574,fish,,,2019-02-12T17:58:48.000Z,2019-02-12T18:01:03.000Z,flounder/pacific_sanddab,1,5,false,,
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE2,2019-02-12,2,kyle,zach,FISH_2019-02-12_CHOKED_PASS_EDGE2_3,MGFSH19573,fish,,,2019-02-12T17:58:48.000Z,2019-02-12T18:01:03.000Z,flounder/pacific_sanddab,1,3,false,,
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE3,2019-02-12,3,kyle,derek,FISH_2019-02-12_CHOKED_PASS_EDGE3_1,MGFSH19577,fish,,,2019-02-12T18:30:17.000Z,2019-02-12T18:34:31.000Z,no_obs,,,,,1: No fish observed
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE3,2019-02-12,3,kyle,zach,FISH_2019-02-12_CHOKED_PASS_EDGE3_3,MGFSH19578,fish,,,2019-02-12T18:34:18.000Z,2019-02-13T18:37:29.000Z,no_obs,,,,,1: No fish observed
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_INTERIOR4,2019-02-12,4,kyle,derek,FISH_2019-02-12_CHOKED_PASS_INTERIOR4_1,MGFSH19579,fish,,,2019-02-12T20:37:34.000Z,2019-02-12T20:40:42.000Z,no_obs,,,,,1: No fish observed
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_INTERIOR4,2019-02-12,4,kyle,zach,FISH_2019-02-12_CHOKED_PASS_INTERIOR4_3,MGFSH19580,fish,,,2019-02-13T20:41:25.000Z,2019-02-13T20:44:29.000Z,flounder/starry,1,55,false,,
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_INTERIOR5,2019-02-12,5,kyle,derek,FISH_2019-02-12_CHOKED_PASS_INTERIOR5_1,MGFSH19581,fish,,,2019-02-12T21:00:00.000Z,2019-02-12T21:03:10.000Z,no_obs,,,,,1: No fish observed
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_INTERIOR5,2019-02-12,5,kyle,zach,FISH_2019-02-12_CHOKED_PASS_INTERIOR5_3,MGFSH19582,fish,,,2019-02-12T21:04:32.000Z,2019-02-12T21:08:43.000Z,sculpin/buffalo,1,5,false,,
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_INTERIOR6,2019-02-12,6,kyle,derek,FISH_2019-02-12_CHOKED_PASS_INTERIOR6_1,MGFSH19584,fish,,,2019-02-12T20:10:35.000Z,2019-02-12T20:14:46.000Z,sculpin/buffalo,1,21,false,,
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_INTERIOR6,2019-02-12,6,kyle,derek,FISH_2019-02-12_CHOKED_PASS_INTERIOR6_1,MGFSH19583,fish,,,2019-02-12T20:10:35.000Z,2019-02-12T20:14:46.000Z,sculpin/buffalo,1,30,false,,
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_INTERIOR6,2019-02-12,6,kyle,zach,FISH_2019-02-12_CHOKED_PASS_INTERIOR6_3,MGFSH19586,fish,,,2019-02-12T20:14:42.000Z,2019-02-12T20:18:51.000Z,sculpin/buffalo,1,29,false,,
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_INTERIOR6,2019-02-12,6,kyle,zach,FISH_2019-02-12_CHOKED_PASS_INTERIOR6_3,MGFSH19585,fish,,,2019-02-12T20:14:42.000Z,2019-02-12T20:18:51.000Z,sculpin/buffalo,1,35,false,,
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE7,2019-02-12,7,kyle,derek,FISH_2019-02-12_CHOKED_PASS_EDGE7_1,MGFSH19587,fish,,,2019-02-12T18:53:12.000Z,2019-02-12T18:55:22.000Z,no_obs,,,,,1: No fish observed
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE7,2019-02-12,7,kyle,zach,FISH_2019-02-12_CHOKED_PASS_EDGE7_3,MGFSH19588,fish,,,2019-02-13T18:55:40.000Z,2019-02-13T18:57:50.000Z,no_obs,,,,,1: No fish observed
HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_EDGE1,2019-02-12,1,kyle;zach,derek,FISH_2019-02-12_PRUTH_BAY_EDGE1_1,MGFSH19601,fish,,,2019-02-13T17:46:16.000Z,2019-02-13T17:49:30.000Z,no_obs,,,,,1: No fish observed
HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_EDGE1,2019-02-12,1,kyle;zach,kyle,FISH_2019-02-12_PRUTH_BAY_EDGE1_3,MGFSH19602,fish,,,2019-02-13T17:46:19.000Z,2019-02-13T17:49:58.000Z,no_obs,,,,,1: No fish observed
HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_EDGE2,2019-02-12,2,kyle;zach,derek,FISH_2019-02-12_PRUTH_BAY_EDGE2_1,MGFSH19603,fish,,,2019-02-13T22:59:07.000Z,2019-02-13T23:02:17.000Z,no_obs,,,,,1: No fish observed
HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_EDGE2,2019-02-12,2,kyle;zach,zach,FISH_2019-02-12_PRUTH_BAY_EDGE2_3,MGFSH19604,fish,,,2019-02-12T23:04:19.000Z,2019-02-12T23:08:37.000Z,no_obs,,,,,1: No fish observed
HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_EDGE3,2019-02-12,3,kyle;zach,derek,FISH_2019-02-12_PRUTH_BAY_EDGE3_1,MGFSH19605,fish,,,2019-02-13T17:28:25.000Z,2019-02-13T17:31:33.000Z,no_obs,,,,,1: No fish observed
HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_EDGE3,2019-02-12,3,kyle;zach,kyle,FISH_2019-02-12_PRUTH_BAY_EDGE3_3,MGFSH19606,fish,,,2019-02-13T17:28:42.000Z,2019-02-14T17:31:49.000Z,no_obs,,,,,1: No fish observed
HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_INTERIOR4,2019-02-12,4,kyle;zach,derek,FISH_2019-02-12_PRUTH_BAY_INTERIOR4_1,MGFSH19607,fish,,,2019-02-12T23:26:04.000Z,2019-02-12T23:30:47.000Z,no_obs,,,,,1: No fish observed
HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_INTERIOR4,2019-02-12,4,kyle;zach,zach,FISH_2019-02-12_PRUTH_BAY_INTERIOR4_3,MGFSH19608,fish,,,2019-02-12T23:30:59.000Z,2019-02-12T23:33:08.000Z,no_obs,,,,,1: No fish observed
HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_INTERIOR5,2019-02-12,5,kyle;zach,derek,FISH_2019-02-12_PRUTH_BAY_INTERIOR5_1,MGFSH19609,fish,,,2019-02-13T17:30:15.000Z,2019-02-13T17:30:23.000Z,flounder/starry,1,30,false,,
HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_INTERIOR5,2019-02-12,5,kyle;zach,kyle,FISH_2019-02-12_PRUTH_BAY_INTERIOR5_3,MGFSH19610,fish,,,2019-02-13T17:00:21.000Z,2019-02-13T17:03:32.000Z,no_obs,,,,,1: No fish observed
HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_INTERIOR6,2019-02-12,6,kyle;zach,derek,FISH_2019-02-12_PRUTH_BAY_INTERIOR6_1,MGFSH19611,fish,,,2019-02-13T16:39:05.000Z,2019-02-13T16:42:05.000Z,no_obs,,,,,1: No fish observed
HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_INTERIOR6,2019-02-12,6,kyle;zach,kyle,FISH_2019-02-12_PRUTH_BAY_INTERIOR6_3,MGFSH19612,fish,,,2019-02-13T16:39:21.000Z,2019-02-14T17:43:28.000Z,no_obs,,,,,1: No fish observed
HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_INTERIOR5,2016-07-28,5,Angeleen;Carolyn;Zach,Ondine,FISH_2016-07-28_PRUTH_BAY_INTERIOR5_1,MGFSH20339,fish,,,2012-07-27T17:14:23.000Z,2012-07-27T17:17:29.000Z,,1,,,,1: Long; pale
HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_INTERIOR5,2016-07-28,5,Angeleen;Carolyn;Zach,Ondine,FISH_2016-07-28_PRUTH_BAY_INTERIOR5_1,MGFSH20339,fish,,,2012-07-27T17:14:23.000Z,2012-07-27T17:17:29.000Z,,1,,,,1: Long; pale
HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_INTERIOR5,2016-07-28,5,Angeleen;Carolyn;Zach,Ondine,FISH_2016-07-28_PRUTH_BAY_INTERIOR5_1,MGFSH20339,fish,,,2012-07-27T17:14:23.000Z,2012-07-27T17:17:29.000Z,,1,,,,
HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_INTERIOR5,2016-07-28,5,Angeleen;Carolyn;Zach,Ondine,FISH_2016-07-28_PRUTH_BAY_INTERIOR5_1,MGFSH20339,fish,,,2012-07-27T17:14:23.000Z,2012-07-27T17:17:29.000Z,,2,,,,
HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_INTERIOR5,2016-07-28,5,Angeleen;Carolyn;Zach,Ondine,FISH_2016-07-28_PRUTH_BAY_INTERIOR5_1,MGFSH20339,fish,,,2012-07-27T17:14:23.000Z,2012-07-27T17:17:29.000Z,,3,,,,
HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_INTERIOR5,2016-07-28,5,Angeleen;Carolyn;Zach,Ondine,FISH_2016-07-28_PRUTH_BAY_INTERIOR5_1,MGFSH20339,fish,,,2012-07-27T17:14:23.000Z,2012-07-27T17:17:29.000Z,,6,,,,
HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_INTERIOR5,2016-07-28,5,Angeleen;Carolyn;Zach,Ondine,FISH_2016-07-28_PRUTH_BAY_INTERIOR5_1,MGFSH20339,fish,,,2012-07-27T17:14:23.000Z,2012-07-27T17:17:29.000Z,,1,,,,
HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_INTERIOR5,2016-07-28,5,Angeleen;Carolyn;Zach,Ondine,FISH_2016-07-28_PRUTH_BAY_INTERIOR5_1,MGFSH20339,fish,,,2012-07-27T17:14:23.000Z,2012-07-27T17:17:29.000Z,,1,,,,1: Lingcod
HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_INTERIOR6,2016-07-28,6,Angeleen;Carolyn;Zach,Derek,FISH_2016-07-28_PRUTH_BAY_INTERIOR6_1,MGFSH20336,fish,,,2012-07-27T16:28:58.000Z,2012-07-27T16:34:05.000Z,,25,,,,
HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_INTERIOR6,2016-07-28,6,Angeleen;Carolyn;Zach,Derek,FISH_2016-07-28_PRUTH_BAY_INTERIOR6_1,MGFSH20336,fish,,,2012-07-27T16:28:58.000Z,2012-07-27T16:34:05.000Z,,7,,,,
HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_INTERIOR6,2016-07-28,6,Angeleen;Carolyn;Zach,Derek,FISH_2016-07-28_PRUTH_BAY_INTERIOR6_1,MGFSH20336,fish,,,2012-07-27T16:28:58.000Z,2012-07-27T16:34:05.000Z,,1,,,,
HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_INTERIOR6,2016-07-28,6,Angeleen;Carolyn;Zach,Derek,FISH_2016-07-28_PRUTH_BAY_INTERIOR6_1,MGFSH20336,fish,,,2012-07-27T16:28:58.000Z,2012-07-27T16:34:05.000Z,,20,,,,
HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_INTERIOR6,2016-07-28,6,Angeleen;Carolyn;Zach,Derek,FISH_2016-07-28_PRUTH_BAY_INTERIOR6_1,MGFSH20336,fish,,,2012-07-27T16:28:58.000Z,2012-07-27T16:34:05.000Z,,30,,,,
HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_INTERIOR6,2016-07-28,6,Angeleen;Carolyn;Zach,Derek,FISH_2016-07-28_PRUTH_BAY_INTERIOR6_1,MGFSH20336,fish,,,2012-07-27T16:28:58.000Z,2012-07-27T16:34:05.000Z,,1,,,,
HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_INTERIOR6,2016-07-28,6,Angeleen;Carolyn;Zach,Derek,FISH_2016-07-28_PRUTH_BAY_INTERIOR6_1,MGFSH20336,fish,,,2012-07-27T16:28:58.000Z,2012-07-27T16:34:05.000Z,,1,,,,1: Perch; unknown
HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_INTERIOR6,2016-07-28,6,Angeleen;Carolyn;Zach,Derek,FISH_2016-07-28_PRUTH_BAY_INTERIOR6_1,MGFSH20336,fish,,,2012-07-27T16:28:58.000Z,2012-07-27T16:34:05.000Z,,3,,,,1: Perch; unknown
HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_INTERIOR6,2016-07-28,6,Angeleen;Carolyn;Zach,Derek,FISH_2016-07-28_PRUTH_BAY_INTERIOR6_1,MGFSH20336,fish,,,2012-07-27T16:28:58.000Z,2012-07-27T16:34:05.000Z,,1,,,,1: Perch; unknown
HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_INTERIOR6,2016-07-28,6,Angeleen;Carolyn;Zach,Derek,FISH_2016-07-28_PRUTH_BAY_INTERIOR6_1,MGFSH20336,fish,,,2012-07-27T16:28:58.000Z,2012-07-27T16:34:05.000Z,,1,,,,1: Perch; unknown
HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_INTERIOR6,2016-07-28,6,Angeleen;Carolyn;Zach,Derek,FISH_2016-07-28_PRUTH_BAY_INTERIOR6_1,MGFSH20336,fish,,,2012-07-27T16:28:58.000Z,2012-07-27T16:34:05.000Z,,1,,,,1: Lingcod
HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_EDGE1,2016-07-28,1,Angeleen;Carolyn;Zach,Derek,FISH_2016-07-28_PRUTH_BAY_EDGE1_1,MGFSH20323,fish,,,2012-07-27T21:48:02.000Z,2012-07-27T21:53:08.000Z,,1,,,,
HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_EDGE1,2016-07-28,1,Angeleen;Carolyn;Zach,Derek,FISH_2016-07-28_PRUTH_BAY_EDGE1_1,MGFSH20323,fish,,,2012-07-27T21:48:02.000Z,2012-07-27T21:53:08.000Z,,2,,,,
HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_EDGE1,2016-07-28,1,Angeleen;Carolyn;Zach,Derek,FISH_2016-07-28_PRUTH_BAY_EDGE1_1,MGFSH20323,fish,,,2012-07-27T21:48:02.000Z,2012-07-27T21:53:08.000Z,,7,,,,1: Soledab
HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_EDGE1,2016-07-28,1,Angeleen;Carolyn;Zach,Derek,FISH_2016-07-28_PRUTH_BAY_EDGE1_1,MGFSH20323,fish,,,2012-07-27T21:48:02.000Z,2012-07-27T21:53:08.000Z,,1,,,,1: Soledab
HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_EDGE1,2016-07-28,1,Angeleen;Carolyn;Zach,Derek,FISH_2016-07-28_PRUTH_BAY_EDGE1_1,MGFSH20323,fish,,,2012-07-27T21:48:02.000Z,2012-07-27T21:53:08.000Z,,1,,,,1: Soledab
HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_EDGE1,2016-07-28,1,Angeleen;Carolyn;Zach,Derek,FISH_2016-07-28_PRUTH_BAY_EDGE1_1,MGFSH20323,fish,,,2012-07-27T21:48:02.000Z,2012-07-27T21:53:08.000Z,,1,,,,
HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_EDGE1,2016-07-28,1,Angeleen;Carolyn;Zach,Derek,FISH_2016-07-28_PRUTH_BAY_EDGE1_1,MGFSH20323,fish,,,2012-07-27T21:48:02.000Z,2012-07-27T21:53:08.000Z,,1,,,,
HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_EDGE1,2016-07-28,1,Angeleen;Carolyn;Zach,Derek,FISH_2016-07-28_PRUTH_BAY_EDGE1_1,MGFSH20323,fish,,,2012-07-27T21:48:02.000Z,2012-07-27T21:53:08.000Z,,1,,,,
HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_EDGE1,2016-07-28,1,Angeleen;Carolyn;Zach,Derek,FISH_2016-07-28_PRUTH_BAY_EDGE1_1,MGFSH20323,fish,,,2012-07-27T21:48:02.000Z,2012-07-27T21:53:08.000Z,,1,,,,
HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_EDGE1,2016-07-28,1,Angeleen;Carolyn;Zach,Derek,FISH_2016-07-28_PRUTH_BAY_EDGE1_1,MGFSH20323,fish,,,2012-07-27T21:48:02.000Z,2012-07-27T21:53:08.000Z,,1,,,,
HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_EDGE1,2016-07-28,1,Angeleen;Carolyn;Zach,Derek,FISH_2016-07-28_PRUTH_BAY_EDGE1_1,MGFSH20323,fish,,,2012-07-27T21:48:02.000Z,2012-07-27T21:53:08.000Z,,1,,,,
HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_EDGE1,2016-07-28,1,Angeleen;Carolyn;Zach,Derek,FISH_2016-07-28_PRUTH_BAY_EDGE1_1,MGFSH20323,fish,,,2012-07-27T21:48:02.000Z,2012-07-27T21:53:08.000Z,,1,,,,
HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_INTERIOR4,2016-07-28,4,Angeleen;Carolyn;Zach,Derek,FISH_2016-07-28_PRUTH_BAY_INTERIOR4_1,MGFSH20335,fish,,,2012-07-27T17:49:13.000Z,2012-07-27T17:54:21.000Z,,7,,,,
HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_INTERIOR4,2016-07-28,4,Angeleen;Carolyn;Zach,Derek,FISH_2016-07-28_PRUTH_BAY_INTERIOR4_1,MGFSH20335,fish,,,2012-07-27T17:49:13.000Z,2012-07-27T17:54:21.000Z,,1,,,,
HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_INTERIOR4,2016-07-28,4,Angeleen;Carolyn;Zach,Derek,FISH_2016-07-28_PRUTH_BAY_INTERIOR4_1,MGFSH20335,fish,,,2012-07-27T17:49:13.000Z,2012-07-27T17:54:21.000Z,,30,,,,
HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_INTERIOR4,2016-07-28,4,Angeleen;Carolyn;Zach,Derek,FISH_2016-07-28_PRUTH_BAY_INTERIOR4_1,MGFSH20335,fish,,,2012-07-27T17:49:13.000Z,2012-07-27T17:54:21.000Z,,5,,,,
HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_INTERIOR4,2016-07-28,4,Angeleen;Carolyn;Zach,Derek,FISH_2016-07-28_PRUTH_BAY_INTERIOR4_1,MGFSH20335,fish,,,2012-07-27T17:49:13.000Z,2012-07-27T17:54:21.000Z,,1,,,,
HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_INTERIOR4,2016-07-28,4,Angeleen;Carolyn;Zach,Derek,FISH_2016-07-28_PRUTH_BAY_INTERIOR4_1,MGFSH20335,fish,,,2012-07-27T17:49:13.000Z,2012-07-27T17:54:21.000Z,,25,,,,
HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_INTERIOR4,2016-07-28,4,Angeleen;Carolyn;Zach,Derek,FISH_2016-07-28_PRUTH_BAY_INTERIOR4_1,MGFSH20335,fish,,,2012-07-27T17:49:13.000Z,2012-07-27T17:54:21.000Z,,20,,,,
