organization,work_area,project,survey,site_id,date,sampling_bout,dive_supervisor,collector,collection_id,hakai_id,sample_type,depth,transect_dist,collected_start,collected_end,species,quantity,size_cm,comments,quality_log
HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_EDGE1,2018-06-20,1,angeleen,derek,INVERT_2018-06-20_PRUTH_BAY_EDGE1_3,MGINV6537,invertebrates,,,2018-06-20T21:40:31.000Z,2018-06-20T21:47:38.000Z,seastar/pisaster_brevispinus,1,10,,
HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_EDGE1,2018-06-20,1,angeleen,derek,INVERT_2018-06-20_PRUTH_BAY_EDGE1_3,MGINV6536,invertebrates,,,2018-06-20T21:40:31.000Z,2018-06-20T21:47:38.000Z,seastar/pisaster_brevispinus,1,9,,
HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_EDGE1,2018-06-20,1,angeleen,derek,INVERT_2018-06-20_PRUTH_BAY_EDGE1_3,MGINV6535,invertebrates,,,2018-06-20T21:40:31.000Z,2018-06-20T21:47:38.000Z,seastar/pycnopodia,2,2,,
HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_EDGE1,2018-06-20,1,angeleen,derek,INVERT_2018-06-20_PRUTH_BAY_EDGE1_3,MGINV6534,invertebrates,,,2018-06-20T21:40:31.000Z,2018-06-20T21:47:38.000Z,seastar/pycnopodia,1,1,,
HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_EDGE1,2018-06-20,1,angeleen,derek,INVERT_2018-06-20_PRUTH_BAY_EDGE1_3,MGINV6533,invertebrates,,,2018-06-20T21:40:31.000Z,2018-06-20T21:47:38.000Z,crab/pugettia,1,1,,
HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_EDGE1,2018-06-20,1,angeleen,derek,INVERT_2018-06-20_PRUTH_BAY_EDGE1_3,MGINV6532,invertebrates,,,2018-06-20T21:40:31.000Z,2018-06-20T21:47:38.000Z,crab/pugettia,3,2,,
HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_EDGE1,2018-06-20,1,angeleen,derek,INVERT_2018-06-20_PRUTH_BAY_EDGE1_3,MGINV6531,invertebrates,,,2018-06-20T21:40:31.000Z,2018-06-20T21:47:38.000Z,crab/red_rock,1,14,,
HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_EDGE1,2018-06-20,1,angeleen,derek,INVERT_2018-06-20_PRUTH_BAY_EDGE1_3,MGINV6530,invertebrates,,,2018-06-20T21:40:31.000Z,2018-06-20T21:47:38.000Z,crab/red_rock,3,10,,
HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_EDGE1,2018-06-20,1,angeleen,derek,INVERT_2018-06-20_PRUTH_BAY_EDGE1_3,MGINV6529,invertebrates,,,2018-06-20T21:40:31.000Z,2018-06-20T21:47:38.000Z,crab/red_rock,1,8,,
HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_EDGE1,2018-06-20,1,angeleen,zach,INVERT_2018-06-20_PRUTH_BAY_EDGE1_5,MGINV6559,invertebrates,,,2018-06-20T21:30:54.000Z,2018-06-20T21:40:02.000Z,siphon/other,1,1,,
HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_EDGE1,2018-06-20,1,angeleen,zach,INVERT_2018-06-20_PRUTH_BAY_EDGE1_5,MGINV6558,invertebrates,,,2018-06-20T21:30:54.000Z,2018-06-20T21:40:02.000Z,crab/red_rock,1,9,,
HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_EDGE1,2018-06-20,1,angeleen,zach,INVERT_2018-06-20_PRUTH_BAY_EDGE1_5,MGINV6557,invertebrates,,,2018-06-20T21:30:54.000Z,2018-06-20T21:40:02.000Z,crab/red_rock,1,15,,
HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_EDGE1,2018-06-20,1,angeleen,zach,INVERT_2018-06-20_PRUTH_BAY_EDGE1_5,MGINV6556,invertebrates,,,2018-06-20T21:30:54.000Z,2018-06-20T21:40:02.000Z,crab/red_rock,1,12,,
HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_EDGE1,2018-06-20,1,angeleen,zach,INVERT_2018-06-20_PRUTH_BAY_EDGE1_5,MGINV6555,invertebrates,,,2018-06-20T21:30:54.000Z,2018-06-20T21:40:02.000Z,crab/red_rock,4,11,,
HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_EDGE1,2018-06-20,1,angeleen,zach,INVERT_2018-06-20_PRUTH_BAY_EDGE1_5,MGINV6554,invertebrates,,,2018-06-20T21:30:54.000Z,2018-06-20T21:40:02.000Z,crab/red_rock,6,10,,
HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_EDGE1,2018-06-20,1,angeleen,zach,INVERT_2018-06-20_PRUTH_BAY_EDGE1_5,MGINV6553,invertebrates,,,2018-06-20T21:30:54.000Z,2018-06-20T21:40:02.000Z,crab/red_rock,1,8,,
HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_EDGE1,2018-06-20,1,angeleen,zach,INVERT_2018-06-20_PRUTH_BAY_EDGE1_5,MGINV6552,invertebrates,,,2018-06-20T21:30:54.000Z,2018-06-20T21:40:02.000Z,crab/red_rock,1,7,,
HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_EDGE1,2018-06-20,1,angeleen,zach,INVERT_2018-06-20_PRUTH_BAY_EDGE1_5,MGINV6551,invertebrates,,,2018-06-20T21:30:54.000Z,2018-06-20T21:40:02.000Z,crab/red_rock,1,6,,
HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_EDGE1,2018-06-20,1,angeleen,zach,INVERT_2018-06-20_PRUTH_BAY_EDGE1_5,MGINV6550,invertebrates,,,2018-06-20T21:30:54.000Z,2018-06-20T21:40:02.000Z,crab/red_rock,1,5,,
HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_EDGE1,2018-06-20,1,angeleen,zach,INVERT_2018-06-20_PRUTH_BAY_EDGE1_5,MGINV6549,invertebrates,,,2018-06-20T21:30:54.000Z,2018-06-20T21:40:02.000Z,crab/graceful,1,17,,
HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_EDGE1,2018-06-20,1,angeleen,zach,INVERT_2018-06-20_PRUTH_BAY_EDGE1_5,MGINV6548,invertebrates,,,2018-06-20T21:30:54.000Z,2018-06-20T21:40:02.000Z,crab/graceful,1,7,,
HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_EDGE1,2018-06-20,1,angeleen,zach,INVERT_2018-06-20_PRUTH_BAY_EDGE1_5,MGINV6547,invertebrates,,,2018-06-20T21:30:54.000Z,2018-06-20T21:40:02.000Z,crab/graceful,3,6,,
HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_EDGE1,2018-06-20,1,angeleen,zach,INVERT_2018-06-20_PRUTH_BAY_EDGE1_5,MGINV6546,invertebrates,,,2018-06-20T21:30:54.000Z,2018-06-20T21:40:02.000Z,crab/graceful,2,5,,
HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_EDGE1,2018-06-20,1,angeleen,zach,INVERT_2018-06-20_PRUTH_BAY_EDGE1_5,MGINV6545,invertebrates,,,2018-06-20T21:30:54.000Z,2018-06-20T21:40:02.000Z,crab/graceful,1,3,,
HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_EDGE2,2018-06-20,2,angeleen,derek,INVERT_2018-06-20_PRUTH_BAY_EDGE2_3,MGINV6567,invertebrates,,,2018-06-20T21:08:20.000Z,2018-06-20T21:14:26.000Z,seastar/pycnopodia,1,2,,
HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_EDGE2,2018-06-20,2,angeleen,derek,INVERT_2018-06-20_PRUTH_BAY_EDGE2_3,MGINV6566,invertebrates,,,2018-06-20T21:08:20.000Z,2018-06-20T21:14:26.000Z,crab/dungeness,1,15,,
HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_EDGE2,2018-06-20,2,angeleen,derek,INVERT_2018-06-20_PRUTH_BAY_EDGE2_3,MGINV6565,invertebrates,,,2018-06-20T21:08:20.000Z,2018-06-20T21:14:26.000Z,crab/dungeness,1,18,,
HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_EDGE2,2018-06-20,2,angeleen,derek,INVERT_2018-06-20_PRUTH_BAY_EDGE2_3,MGINV6564,invertebrates,,,2018-06-20T21:08:20.000Z,2018-06-20T21:14:26.000Z,crab/graceful,2,6,,
HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_EDGE2,2018-06-20,2,angeleen,derek,INVERT_2018-06-20_PRUTH_BAY_EDGE2_3,MGINV6563,invertebrates,,,2018-06-20T21:08:20.000Z,2018-06-20T21:14:26.000Z,seastar/dermasterias,1,12,,
HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_EDGE2,2018-06-20,2,angeleen,derek,INVERT_2018-06-20_PRUTH_BAY_EDGE2_3,MGINV6562,invertebrates,,,2018-06-20T21:08:20.000Z,2018-06-20T21:14:26.000Z,crab/hermit,2,4,,
HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_EDGE2,2018-06-20,2,angeleen,derek,INVERT_2018-06-20_PRUTH_BAY_EDGE2_3,MGINV6561,invertebrates,,,2018-06-20T21:08:20.000Z,2018-06-20T21:14:26.000Z,crab/hermit,1,3,,
HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_EDGE2,2018-06-20,2,angeleen,derek,INVERT_2018-06-20_PRUTH_BAY_EDGE2_3,MGINV6560,invertebrates,,,2018-06-20T21:08:20.000Z,2018-06-20T21:14:26.000Z,crab/hermit,1,2,,
HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_EDGE2,2018-06-20,2,angeleen,zach,INVERT_2018-06-20_PRUTH_BAY_EDGE2_5,MGINV6575,invertebrates,,,2018-06-20T21:02:07.000Z,2018-06-20T21:08:11.000Z,crab/dungeness,2,14,,
HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_EDGE2,2018-06-20,2,angeleen,zach,INVERT_2018-06-20_PRUTH_BAY_EDGE2_5,MGINV6574,invertebrates,,,2018-06-20T21:02:07.000Z,2018-06-20T21:08:11.000Z,crab/dungeness,1,8,,
HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_EDGE2,2018-06-20,2,angeleen,zach,INVERT_2018-06-20_PRUTH_BAY_EDGE2_5,MGINV6573,invertebrates,,,2018-06-20T21:02:07.000Z,2018-06-20T21:08:11.000Z,crab/dungeness,1,15,,
HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_EDGE2,2018-06-20,2,angeleen,zach,INVERT_2018-06-20_PRUTH_BAY_EDGE2_5,MGINV6572,invertebrates,,,2018-06-20T21:02:07.000Z,2018-06-20T21:08:11.000Z,siphon/horse_clam,5,0,,
HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_EDGE2,2018-06-20,2,angeleen,zach,INVERT_2018-06-20_PRUTH_BAY_EDGE2_5,MGINV6571,invertebrates,,,2018-06-20T21:02:07.000Z,2018-06-20T21:08:11.000Z,crab/graceful,1,6,,
HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_EDGE2,2018-06-20,2,angeleen,zach,INVERT_2018-06-20_PRUTH_BAY_EDGE2_5,MGINV6570,invertebrates,,,2018-06-20T21:02:07.000Z,2018-06-20T21:08:11.000Z,crab/graceful,1,5,,
HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_EDGE2,2018-06-20,2,angeleen,zach,INVERT_2018-06-20_PRUTH_BAY_EDGE2_5,MGINV6569,invertebrates,,,2018-06-20T21:02:07.000Z,2018-06-20T21:08:11.000Z,crab/graceful,1,16,,
HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_EDGE2,2018-06-20,2,angeleen,zach,INVERT_2018-06-20_PRUTH_BAY_EDGE2_5,MGINV6568,invertebrates,,,2018-06-20T21:02:07.000Z,2018-06-20T21:08:11.000Z,crab/graceful,3,7,,
HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_EDGE3,2018-06-20,3,angeleen,derek,INVERT_2018-06-20_PRUTH_BAY_EDGE3_3,MGINV6581,invertebrates,,,2018-06-20T19:55:03.000Z,2018-06-20T20:04:09.000Z,crab/hermit,1,2,,
HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_EDGE3,2018-06-20,3,angeleen,derek,INVERT_2018-06-20_PRUTH_BAY_EDGE3_3,MGINV6580,invertebrates,,,2018-06-20T19:55:03.000Z,2018-06-20T20:04:09.000Z,crab/dungeness,1,25,,
HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_EDGE3,2018-06-20,3,angeleen,derek,INVERT_2018-06-20_PRUTH_BAY_EDGE3_3,MGINV6579,invertebrates,,,2018-06-20T19:55:03.000Z,2018-06-20T20:04:09.000Z,crab/dungeness,1,21,,
HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_EDGE3,2018-06-20,3,angeleen,derek,INVERT_2018-06-20_PRUTH_BAY_EDGE3_3,MGINV6578,invertebrates,,,2018-06-20T19:55:03.000Z,2018-06-20T20:04:09.000Z,crab/graceful,1,5,,
HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_EDGE3,2018-06-20,3,angeleen,derek,INVERT_2018-06-20_PRUTH_BAY_EDGE3_3,MGINV6577,invertebrates,,,2018-06-20T19:55:03.000Z,2018-06-20T20:04:09.000Z,crab/graceful,2,6,,
HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_EDGE3,2018-06-20,3,angeleen,derek,INVERT_2018-06-20_PRUTH_BAY_EDGE3_3,MGINV6576,invertebrates,,,2018-06-20T19:55:03.000Z,2018-06-20T20:04:09.000Z,crab/graceful,1,9,,
HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_EDGE3,2018-06-20,3,angeleen,zach,INVERT_2018-06-20_PRUTH_BAY_EDGE3_5,MGINV6591,invertebrates,,,2018-06-20T19:50:41.000Z,2018-06-20T19:56:50.000Z,siphon/horse_clam,1,0,,
HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_EDGE3,2018-06-20,3,angeleen,zach,INVERT_2018-06-20_PRUTH_BAY_EDGE3_5,MGINV6590,invertebrates,,,2018-06-20T19:50:41.000Z,2018-06-20T19:56:50.000Z,crab/graceful,2,5,,
HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_EDGE3,2018-06-20,3,angeleen,zach,INVERT_2018-06-20_PRUTH_BAY_EDGE3_5,MGINV6589,invertebrates,,,2018-06-20T19:50:41.000Z,2018-06-20T19:56:50.000Z,crab/graceful,1,6,,
HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_EDGE3,2018-06-20,3,angeleen,zach,INVERT_2018-06-20_PRUTH_BAY_EDGE3_5,MGINV6588,invertebrates,,,2018-06-20T19:50:41.000Z,2018-06-20T19:56:50.000Z,crab/graceful,1,4,,
HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_EDGE3,2018-06-20,3,angeleen,zach,INVERT_2018-06-20_PRUTH_BAY_EDGE3_5,MGINV6587,invertebrates,,,2018-06-20T19:50:41.000Z,2018-06-20T19:56:50.000Z,crab/dungeness,3,15,,
HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_EDGE3,2018-06-20,3,angeleen,zach,INVERT_2018-06-20_PRUTH_BAY_EDGE3_5,MGINV6586,invertebrates,,,2018-06-20T19:50:41.000Z,2018-06-20T19:56:50.000Z,crab/dungeness,1,16,,
HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_EDGE3,2018-06-20,3,angeleen,zach,INVERT_2018-06-20_PRUTH_BAY_EDGE3_5,MGINV6585,invertebrates,,,2018-06-20T19:50:41.000Z,2018-06-20T19:56:50.000Z,crab/dungeness,1,7,,
HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_EDGE3,2018-06-20,3,angeleen,zach,INVERT_2018-06-20_PRUTH_BAY_EDGE3_5,MGINV6584,invertebrates,,,2018-06-20T19:50:41.000Z,2018-06-20T19:56:50.000Z,crab/red_rock,1,20,,
HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_EDGE3,2018-06-20,3,angeleen,zach,INVERT_2018-06-20_PRUTH_BAY_EDGE3_5,MGINV6583,invertebrates,,,2018-06-20T19:50:41.000Z,2018-06-20T19:56:50.000Z,crab/red_rock,2,16,,
HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_EDGE3,2018-06-20,3,angeleen,zach,INVERT_2018-06-20_PRUTH_BAY_EDGE3_5,MGINV6582,invertebrates,,,2018-06-20T19:50:41.000Z,2018-06-20T19:56:50.000Z,crab/red_rock,1,12,,
HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_INTERIOR4,2018-06-20,4,angeleen,derek,INVERT_2018-06-20_PRUTH_BAY_INTERIOR4_3,MGINV6596,invertebrates,,,2018-06-20T19:26:07.000Z,2018-06-20T19:33:15.000Z,crab/red_rock,1,10,,
HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_INTERIOR4,2018-06-20,4,angeleen,derek,INVERT_2018-06-20_PRUTH_BAY_INTERIOR4_3,MGINV6595,invertebrates,,,2018-06-20T19:26:07.000Z,2018-06-20T19:33:15.000Z,crab/dungeness,1,10,,
HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_INTERIOR4,2018-06-20,4,angeleen,derek,INVERT_2018-06-20_PRUTH_BAY_INTERIOR4_3,MGINV6594,invertebrates,,,2018-06-20T19:26:07.000Z,2018-06-20T19:33:15.000Z,crab/helmet,1,12,,
HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_INTERIOR4,2018-06-20,4,angeleen,derek,INVERT_2018-06-20_PRUTH_BAY_INTERIOR4_3,MGINV6593,invertebrates,,,2018-06-20T19:26:07.000Z,2018-06-20T19:33:15.000Z,crab/graceful,1,4,,
HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_INTERIOR4,2018-06-20,4,angeleen,derek,INVERT_2018-06-20_PRUTH_BAY_INTERIOR4_3,MGINV6592,invertebrates,,,2018-06-20T19:26:07.000Z,2018-06-20T19:33:15.000Z,crab/graceful,1,5,,
HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_INTERIOR4,2018-06-20,4,angeleen,zach,INVERT_2018-06-20_PRUTH_BAY_INTERIOR4_5,MGINV6607,invertebrates,,,2018-06-20T19:21:29.000Z,2018-06-20T19:27:36.000Z,siphon/geoduck,1,0,,
HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_INTERIOR4,2018-06-20,4,angeleen,zach,INVERT_2018-06-20_PRUTH_BAY_INTERIOR4_5,MGINV6606,invertebrates,,,2018-06-20T19:21:29.000Z,2018-06-20T19:27:36.000Z,crab/red_rock,1,11,,
HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_INTERIOR4,2018-06-20,4,angeleen,zach,INVERT_2018-06-20_PRUTH_BAY_INTERIOR4_5,MGINV6605,invertebrates,,,2018-06-20T19:21:29.000Z,2018-06-20T19:27:36.000Z,crab/red_rock,1,15,,
HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_INTERIOR4,2018-06-20,4,angeleen,zach,INVERT_2018-06-20_PRUTH_BAY_INTERIOR4_5,MGINV6604,invertebrates,,,2018-06-20T19:21:29.000Z,2018-06-20T19:27:36.000Z,crab/dungeness,1,8,,
HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_INTERIOR4,2018-06-20,4,angeleen,zach,INVERT_2018-06-20_PRUTH_BAY_INTERIOR4_5,MGINV6603,invertebrates,,,2018-06-20T19:21:29.000Z,2018-06-20T19:27:36.000Z,crab/dungeness,1,1,,
HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_INTERIOR4,2018-06-20,4,angeleen,zach,INVERT_2018-06-20_PRUTH_BAY_INTERIOR4_5,MGINV6602,invertebrates,,,2018-06-20T19:21:29.000Z,2018-06-20T19:27:36.000Z,crab/dungeness,1,9,,
HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_INTERIOR4,2018-06-20,4,angeleen,zach,INVERT_2018-06-20_PRUTH_BAY_INTERIOR4_5,MGINV6601,invertebrates,,,2018-06-20T19:21:29.000Z,2018-06-20T19:27:36.000Z,crab/dungeness,2,2,,
HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_INTERIOR4,2018-06-20,4,angeleen,zach,INVERT_2018-06-20_PRUTH_BAY_INTERIOR4_5,MGINV6600,invertebrates,,,2018-06-20T19:21:29.000Z,2018-06-20T19:27:36.000Z,crab/graceful,2,4,,
HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_INTERIOR4,2018-06-20,4,angeleen,zach,INVERT_2018-06-20_PRUTH_BAY_INTERIOR4_5,MGINV6599,invertebrates,,,2018-06-20T19:21:29.000Z,2018-06-20T19:27:36.000Z,crab/graceful,1,5,,
HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_INTERIOR4,2018-06-20,4,angeleen,zach,INVERT_2018-06-20_PRUTH_BAY_INTERIOR4_5,MGINV6598,invertebrates,,,2018-06-20T19:21:29.000Z,2018-06-20T19:27:36.000Z,crab/graceful,1,8,,
HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_INTERIOR4,2018-06-20,4,angeleen,zach,INVERT_2018-06-20_PRUTH_BAY_INTERIOR4_5,MGINV6597,invertebrates,,,2018-06-20T19:21:29.000Z,2018-06-20T19:27:36.000Z,crab/graceful,1,6,,
HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_INTERIOR5,2018-06-20,5,angeleen,derek,INVERT_2018-06-20_PRUTH_BAY_INTERIOR5_3,MGINV6614,invertebrates,,,2018-06-20T17:58:07.000Z,2018-06-20T18:04:20.000Z,crab/graceful,1,5,,
HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_INTERIOR5,2018-06-20,5,angeleen,derek,INVERT_2018-06-20_PRUTH_BAY_INTERIOR5_3,MGINV6613,invertebrates,,,2018-06-20T17:58:07.000Z,2018-06-20T18:04:20.000Z,crab/hermit,1,1,,
HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_INTERIOR5,2018-06-20,5,angeleen,derek,INVERT_2018-06-20_PRUTH_BAY_INTERIOR5_3,MGINV6612,invertebrates,,,2018-06-20T17:58:07.000Z,2018-06-20T18:04:20.000Z,crab/dungeness,1,7,,
HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_INTERIOR5,2018-06-20,5,angeleen,derek,INVERT_2018-06-20_PRUTH_BAY_INTERIOR5_3,MGINV6611,invertebrates,,,2018-06-20T17:58:07.000Z,2018-06-20T18:04:20.000Z,crab/dungeness,1,5,,
HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_INTERIOR5,2018-06-20,5,angeleen,derek,INVERT_2018-06-20_PRUTH_BAY_INTERIOR5_3,MGINV6610,invertebrates,,,2018-06-20T17:58:07.000Z,2018-06-20T18:04:20.000Z,crab/dungeness,1,8,,
HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_INTERIOR5,2018-06-20,5,angeleen,derek,INVERT_2018-06-20_PRUTH_BAY_INTERIOR5_3,MGINV6609,invertebrates,,,2018-06-20T17:58:07.000Z,2018-06-20T18:04:20.000Z,crab/dungeness,1,12,,
HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_INTERIOR5,2018-06-20,5,angeleen,derek,INVERT_2018-06-20_PRUTH_BAY_INTERIOR5_3,MGINV6608,invertebrates,,,2018-06-20T17:58:07.000Z,2018-06-20T18:04:20.000Z,crab/helmet,1,6,,
HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_INTERIOR5,2018-06-20,5,angeleen,zach,INVERT_2018-06-20_PRUTH_BAY_INTERIOR5_5,MGINV6618,invertebrates,,,2018-06-20T17:52:04.000Z,2018-06-20T17:57:31.000Z,siphon/other,1,6,,
HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_INTERIOR5,2018-06-20,5,angeleen,zach,INVERT_2018-06-20_PRUTH_BAY_INTERIOR5_5,MGINV6617,invertebrates,,,2018-06-20T17:52:04.000Z,2018-06-20T17:57:31.000Z,crab/graceful,1,11,,
HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_INTERIOR5,2018-06-20,5,angeleen,zach,INVERT_2018-06-20_PRUTH_BAY_INTERIOR5_5,MGINV6616,invertebrates,,,2018-06-20T17:52:04.000Z,2018-06-20T17:57:31.000Z,crab/graceful,1,6,,
HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_INTERIOR5,2018-06-20,5,angeleen,zach,INVERT_2018-06-20_PRUTH_BAY_INTERIOR5_5,MGINV6615,invertebrates,,,2018-06-20T17:52:04.000Z,2018-06-20T17:57:31.000Z,crab/graceful,1,5,,
HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_INTERIOR6,2018-06-20,6,angeleen,derek,INVERT_2018-06-20_PRUTH_BAY_INTERIOR6_3,MGINV6626,invertebrates,,,2018-06-20T17:25:18.000Z,2018-06-20T17:34:23.000Z,crab/hermit,1,7,,
HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_INTERIOR6,2018-06-20,6,angeleen,derek,INVERT_2018-06-20_PRUTH_BAY_INTERIOR6_3,MGINV6625,invertebrates,,,2018-06-20T17:25:18.000Z,2018-06-20T17:34:23.000Z,crab/hermit,1,4,,
HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_INTERIOR6,2018-06-20,6,angeleen,derek,INVERT_2018-06-20_PRUTH_BAY_INTERIOR6_3,MGINV6624,invertebrates,,,2018-06-20T17:25:18.000Z,2018-06-20T17:34:23.000Z,crab/dungeness,1,8,,
HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_INTERIOR6,2018-06-20,6,angeleen,derek,INVERT_2018-06-20_PRUTH_BAY_INTERIOR6_3,MGINV6623,invertebrates,,,2018-06-20T17:25:18.000Z,2018-06-20T17:34:23.000Z,crab/dungeness,1,7,,
HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_INTERIOR6,2018-06-20,6,angeleen,derek,INVERT_2018-06-20_PRUTH_BAY_INTERIOR6_3,MGINV6622,invertebrates,,,2018-06-20T17:25:18.000Z,2018-06-20T17:34:23.000Z,crab/dungeness,2,6,,
