action,organization,work_area,project,survey,site_id,date,sampling_bout,dive_supervisor,collector,hakai_id,sample_type,depth,transect_dist,collected_start,collected_end,species,quantity,size_cm,comments,quality_log
,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE7,2018-02-21,7,gillian,ben,MGINV9949,invertebrates,,,2018-02-21T19:14:45.000Z,2018-02-21T19:18:00.000Z,no_obs,,,,1: No invertebrates observed
,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE7,2017-08-25,7,angeleen;carolyn,zach,MGINV9929,invertebrates,,,2017-08-25T21:20:59.000Z,2017-08-25T21:27:30.000Z,no_obs,,,,1: No invertebrates observed
,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE7,2017-08-25,7,angeleen;carolyn,derek,MGINV1177,invertebrates,,,2017-08-25T21:29:37.000Z,2017-08-25T21:37:49.000Z,snail/tegula,42,1,,
,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE7,2017-08-25,7,angeleen;carolyn,derek,MGINV1176,invertebrates,,,2017-08-25T21:29:37.000Z,2017-08-25T21:37:49.000Z,crab/pugettia,2,2,,
,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE7,2017-08-25,7,angeleen;carolyn,derek,MGINV1175,invertebrates,,,2017-08-25T21:29:37.000Z,2017-08-25T21:37:49.000Z,crab/pugettia,2,4,,
,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE7,2017-08-25,7,angeleen;carolyn,derek,MGINV1174,invertebrates,,,2017-08-25T21:29:37.000Z,2017-08-25T21:37:49.000Z,crab/pugettia,4,3,,
,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE7,2021-08-07,7,faye;krystal,zach,MGINV27670,invertebrates,,,2021-08-07T17:31:00.000Z,2021-08-07T17:35:00.000Z,siphon/geoduck,2,0,,1: QCd by FM
,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE7,2021-08-07,7,faye;krystal,derek,MGINV27663,invertebrates,,,2021-08-07T17:38:00.000Z,2021-08-07T17:45:00.000Z,snail/tegula,6,3,,1: QCd by FM
,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE7,2021-08-07,7,faye;krystal,derek,MGINV27664,invertebrates,,,2021-08-07T17:38:00.000Z,2021-08-07T17:45:00.000Z,snail/tegula,10,2,,1: QCd by FM
,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE7,2021-08-07,7,faye;krystal,derek,MGINV27669,invertebrates,,,2021-08-07T17:38:00.000Z,2021-08-07T17:45:00.000Z,seastar/dermasterias,2,7,,1: QCd by FM
,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE7,2021-08-07,7,faye;krystal,derek,MGINV27668,invertebrates,,,2021-08-07T17:38:00.000Z,2021-08-07T17:45:00.000Z,seastar/dermasterias,1,4,,1: QCd by FM
,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE7,2021-08-07,7,faye;krystal,derek,MGINV27667,invertebrates,,,2021-08-07T17:38:00.000Z,2021-08-07T17:45:00.000Z,crab/northern_kelp,1,5,,1: QCd by FM
,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE7,2021-08-07,7,faye;krystal,derek,MGINV27667,invertebrates,,,2021-08-07T17:38:00.000Z,2021-08-07T17:45:00.000Z,crab/pugettia,1,5,,1: PUGP
,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE7,2021-08-07,7,faye;krystal,derek,MGINV27665,invertebrates,,,2021-08-07T17:38:00.000Z,2021-08-07T17:45:00.000Z,crab/cryptic_kelp,4,3,,1: QCd by FM
,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE7,2021-08-07,7,faye;krystal,derek,MGINV27665,invertebrates,,,2021-08-07T17:38:00.000Z,2021-08-07T17:45:00.000Z,crab/pugettia,4,3,,1: PUGR
,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE7,2021-08-07,7,faye;krystal,derek,MGINV27666,invertebrates,,,2021-08-07T17:38:00.000Z,2021-08-07T17:45:00.000Z,crab/cryptic_kelp,3,2,,1: QCd by FM
,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE7,2021-08-07,7,faye;krystal,derek,MGINV27666,invertebrates,,,2021-08-07T17:38:00.000Z,2021-08-07T17:45:00.000Z,crab/pugettia,3,2,,1: PUGR
,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE7,2020-07-30,7,gillian;krystal,derek,MGINV17301,invertebrates,,,2020-07-31T16:15:56.000Z,2020-07-31T16:22:02.000Z,seastar/pycnopodia,1,12,,
,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE7,2020-07-30,7,gillian;krystal,derek,MGINV17300,invertebrates,,,2020-07-31T16:15:56.000Z,2020-07-31T16:22:02.000Z,crab/helmet,1,9,,
,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE7,2020-07-30,7,gillian;krystal,derek,MGINV17299,invertebrates,,,2020-07-31T16:15:56.000Z,2020-07-31T16:22:02.000Z,seastar/dermasterias,1,5,,
,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE7,2020-07-30,7,gillian;krystal,derek,MGINV17298,invertebrates,,,2020-07-31T16:15:56.000Z,2020-07-31T16:22:02.000Z,crab/cryptic_kelp,1,4,,
,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE7,2020-07-30,7,gillian;krystal,derek,MGINV17297,invertebrates,,,2020-07-31T16:15:56.000Z,2020-07-31T16:22:02.000Z,crab/cryptic_kelp,1,1,,
,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE7,2020-07-30,7,gillian;krystal,derek,MGINV17296,invertebrates,,,2020-07-31T16:15:56.000Z,2020-07-31T16:22:02.000Z,crab/cryptic_kelp,3,2,,
,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE7,2020-07-30,7,gillian;krystal,derek,MGINV17295,invertebrates,,,2020-07-31T16:15:56.000Z,2020-07-31T16:22:02.000Z,crab/northern_kelp,1,5,,
,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE7,2020-07-30,7,gillian;krystal,derek,MGINV17294,invertebrates,,,2020-07-31T16:15:56.000Z,2020-07-31T16:22:02.000Z,snail/tegula,1000,1,,1: Estimated
,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE7,2020-07-30,7,gillian;krystal,zach,MGINV17293,invertebrates,,,2020-07-31T16:06:58.000Z,2020-07-31T16:13:08.000Z,siphon/horse_clam,2,1,,
,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE7,2017-05-19,7,gillian;gillian.sadlierbrown,kyle,MGINV9908,invertebrates,,,2017-05-19T22:30:53.000Z,2017-05-19T22:36:01.000Z,no_obs,,,,1: No invertebrates observed
,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE7,2017-05-19,7,gillian;gillian.sadlierbrown,ondine,MGINV31,invertebrates,,,2017-05-19T22:36:28.000Z,2017-05-19T22:39:08.000Z,siphon/geoduck,3,1,,1: Siphon count
,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE7,2017-05-19,7,gillian;gillian.sadlierbrown,kyle,MGINV9902,invertebrates,,,2017-05-19T22:30:13.000Z,2017-05-19T22:36:37.000Z,no_obs,,,,1: No invertebrates observed
,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE7,2017-05-19,7,gillian;gillian.sadlierbrown,ondine,MGINV548,invertebrates,,,2017-05-19T22:36:39.000Z,2017-05-19T22:39:59.000Z,siphon/geoduck,3,1,,1: Siphon count
,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE7,2019-08-06,7,angeleen;carolyn,zach,MGINV13975,invertebrates,,,2019-08-07T17:40:46.000Z,2019-08-07T17:48:18.000Z,siphon/geoduck,7,1,,
,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE7,2019-08-06,7,angeleen;carolyn,derek,MGINV13974,invertebrates,,,2019-08-07T17:46:05.000Z,2019-08-07T17:54:24.000Z,crab/hermit,1,2,,
,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE7,2019-08-06,7,angeleen;carolyn,derek,MGINV13973,invertebrates,,,2019-08-07T17:46:05.000Z,2019-08-07T17:54:24.000Z,crab/hermit,1,3,,
,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE7,2019-08-06,7,angeleen;carolyn,derek,MGINV13972,invertebrates,,,2019-08-07T17:46:05.000Z,2019-08-07T17:54:24.000Z,crab/hermit,1,4,,
,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE7,2019-08-06,7,angeleen;carolyn,derek,MGINV13971,invertebrates,,,2019-08-07T17:46:05.000Z,2019-08-07T17:54:24.000Z,seastar/pycnopodia,1,7,,
,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE7,2019-08-06,7,angeleen;carolyn,derek,MGINV13970,invertebrates,,,2019-08-07T17:46:05.000Z,2019-08-07T17:54:24.000Z,seastar/pycnopodia,1,5,,
,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE7,2019-08-06,7,angeleen;carolyn,derek,MGINV13969,invertebrates,,,2019-08-07T17:46:05.000Z,2019-08-07T17:54:24.000Z,crab/pugettia,5,1,,
,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE7,2019-08-06,7,angeleen;carolyn,derek,MGINV13968,invertebrates,,,2019-08-07T17:46:05.000Z,2019-08-07T17:54:24.000Z,crab/pugettia,3,3,,
,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE7,2019-08-06,7,angeleen;carolyn,derek,MGINV13967,invertebrates,,,2019-08-07T17:46:05.000Z,2019-08-07T17:54:24.000Z,crab/pugettia,6,2,,
,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE7,2019-08-06,7,angeleen;carolyn,derek,MGINV13966,invertebrates,,,2019-08-07T17:46:05.000Z,2019-08-07T17:54:24.000Z,snail/tegula,7,1,,
,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE7,2019-08-06,7,angeleen;carolyn,derek,MGINV13965,invertebrates,,,2019-08-07T17:46:05.000Z,2019-08-07T17:54:24.000Z,snail/tegula,5,3,,
,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE7,2019-08-06,7,angeleen;carolyn,derek,MGINV13964,invertebrates,,,2019-08-07T17:46:05.000Z,2019-08-07T17:54:24.000Z,snail/tegula,17,2,,
,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE7,2017-06-11,7,gillian,zach,MGINV176,invertebrates,,,2017-06-12T16:28:02.000Z,2017-06-12T16:33:14.000Z,siphon/horse_clam,1,1,,1: Siphon count
,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE7,2017-06-11,7,gillian,derek,MGINV887,invertebrates,,,2017-06-12T16:35:43.000Z,2017-06-12T19:41:53.000Z,crab/pugettia,1,1,,
,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE7,2017-06-11,7,gillian,derek,MGINV886,invertebrates,,,2017-06-12T16:35:43.000Z,2017-06-12T19:41:53.000Z,crab/pugettia,2,2,,
,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE7,2019-02-12,7,kyle,zach,MGINV10247,invertebrates,,,2019-02-12T18:53:07.000Z,2019-02-12T18:55:20.000Z,no_obs,,,,1: No invertebrates observed
,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE7,2019-02-12,7,kyle,derek,MGINV13877,invertebrates,,,2019-02-12T18:56:46.000Z,2019-02-12T18:58:56.000Z,crab/hermit,1,2,,
,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE7,2019-02-12,7,kyle,derek,MGINV13876,invertebrates,,,2019-02-12T18:56:46.000Z,2019-02-12T18:58:56.000Z,snail/tegula,2,1,,
,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE7,2019-02-12,7,kyle,derek,MGINV13875,invertebrates,,,2019-02-12T18:56:46.000Z,2019-02-12T18:58:56.000Z,snail/tegula,5,2,,
,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE7,2019-02-12,7,kyle,derek,MGINV13874,invertebrates,,,2019-02-12T18:56:46.000Z,2019-02-12T18:58:56.000Z,snail/moon,1,6,,
,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE7,2019-02-12,7,kyle,derek,MGINV13873,invertebrates,,,2019-02-12T18:56:46.000Z,2019-02-12T18:58:56.000Z,crab/cryptic_kelp,2,2,,
,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE7,2019-02-12,7,kyle,derek,MGINV13872,invertebrates,,,2019-02-12T18:56:46.000Z,2019-02-12T18:58:56.000Z,crab/cryptic_kelp,1,1,,
,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE7,2019-02-12,7,kyle,derek,MGINV13871,invertebrates,,,2019-02-12T18:56:46.000Z,2019-02-12T18:58:56.000Z,crab/cryptic_kelp,2,4,,
,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE7,2019-02-12,7,kyle,derek,MGINV13870,invertebrates,,,2019-02-12T18:56:46.000Z,2019-02-12T18:58:56.000Z,crab/cryptic_kelp,4,3,,
,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE7,2017-11-22,7,gillian,zach,MGINV10138,invertebrates,,,2017-11-22T20:06:38.000Z,2017-11-22T20:10:57.000Z,no_obs,,,,1: No invertebrates observed
,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE7,2017-11-22,7,gillian,derek,MGINV13774,invertebrates,,,2017-11-22T20:10:02.000Z,2017-11-22T20:13:30.000Z,snail/tegula,1,3,,
,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE7,2017-11-22,7,gillian,derek,MGINV13773,invertebrates,,,2017-11-22T20:10:02.000Z,2017-11-22T20:13:30.000Z,snail/tegula,17,2,,
,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE7,2017-11-22,7,gillian,derek,MGINV13772,invertebrates,,,2017-11-22T20:10:02.000Z,2017-11-22T20:13:30.000Z,snail/tegula,22,1,,
,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE7,2017-11-22,7,gillian,derek,MGINV13771,invertebrates,,,2017-11-22T20:10:02.000Z,2017-11-22T20:13:30.000Z,crab/hermit,1,7,,
,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE7,2017-11-22,7,gillian,derek,MGINV13770,invertebrates,,,2017-11-22T20:10:02.000Z,2017-11-22T20:13:30.000Z,crab/hermit,1,6,,
,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE7,2017-11-22,7,gillian,derek,MGINV13769,invertebrates,,,2017-11-22T20:10:02.000Z,2017-11-22T20:13:30.000Z,crab/hermit,1,4,,
,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE7,2017-11-22,7,gillian,derek,MGINV13768,invertebrates,,,2017-11-22T20:10:02.000Z,2017-11-22T20:13:30.000Z,crab/hermit,18,2,,
,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE7,2017-11-22,7,gillian,derek,MGINV13767,invertebrates,,,2017-11-22T20:10:02.000Z,2017-11-22T20:13:30.000Z,crab/pugettia,1,4,,
,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE7,2017-11-22,7,gillian,derek,MGINV13766,invertebrates,,,2017-11-22T20:10:02.000Z,2017-11-22T20:13:30.000Z,crab/pugettia,1,3,,
,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE7,2017-11-22,7,gillian,derek,MGINV13765,invertebrates,,,2017-11-22T20:10:02.000Z,2017-11-22T20:13:30.000Z,crab/pugettia,2,2,,
,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE7,2018-11-22,7,kyle,derek,MGINV13734,invertebrates,,,2018-11-22T19:24:38.000Z,2018-11-22T19:28:44.000Z,seastar/pycnopodia,1,14,,
,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE7,2018-11-22,7,kyle,derek,MGINV13733,invertebrates,,,2018-11-22T19:24:38.000Z,2018-11-22T19:28:44.000Z,crab/hermit,5,3,,
,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE7,2018-11-22,7,kyle,derek,MGINV13732,invertebrates,,,2018-11-22T19:24:38.000Z,2018-11-22T19:28:44.000Z,crab/hermit,45,2,,
,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE7,2018-11-22,7,kyle,derek,MGINV13731,invertebrates,,,2018-11-22T19:24:38.000Z,2018-11-22T19:28:44.000Z,snail/tegula,50,2,,
,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE7,2018-11-22,7,kyle,derek,MGINV13730,invertebrates,,,2018-11-22T19:24:38.000Z,2018-11-22T19:28:44.000Z,snail/tegula,7,3,,
,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE7,2018-11-22,7,kyle,derek,MGINV13729,invertebrates,,,2018-11-22T19:24:38.000Z,2018-11-22T19:28:44.000Z,crab/pugettia,700,2,,
,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE7,2018-11-22,7,kyle,ondine,MGINV10051,invertebrates,,,2018-11-22T19:20:58.000Z,2018-11-22T19:23:03.000Z,no_obs,,,,1: No invertebrates observed
,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE7,2018-05-23,7,carolyn,zach,MGINV3854,invertebrates,,,2018-05-23T21:11:43.000Z,2018-05-23T21:19:50.000Z,snail/tegula,2,2,,
,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE7,2018-05-23,7,carolyn,zach,MGINV3853,invertebrates,,,2018-05-23T21:11:43.000Z,2018-05-23T21:19:50.000Z,snail/tegula,2,1,,
,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE7,2018-05-23,7,carolyn,zach,MGINV3852,invertebrates,,,2018-05-23T21:11:43.000Z,2018-05-23T21:19:50.000Z,crab/hermit,4,2,,
,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE7,2018-05-23,7,carolyn,zach,MGINV3851,invertebrates,,,2018-05-23T21:11:43.000Z,2018-05-23T21:19:50.000Z,crab/kelp,1,3,,
,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE7,2018-05-23,7,carolyn,zach,MGINV3850,invertebrates,,,2018-05-23T21:11:43.000Z,2018-05-23T21:19:50.000Z,crab/kelp,4,2,,
,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE7,2018-05-23,7,carolyn,zach,MGINV3849,invertebrates,,,2018-05-23T21:11:43.000Z,2018-05-23T21:19:50.000Z,crab/kelp,3,1,,
,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE7,2018-05-23,7,carolyn,zach,MGINV3848,invertebrates,,,2018-05-23T21:11:43.000Z,2018-05-23T21:19:50.000Z,crab/helmet,1,9,,
,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE7,2018-05-23,7,carolyn,derek,MGINV9959,invertebrates,,,2018-05-23T21:03:42.000Z,2018-05-23T21:10:48.000Z,no_obs,,,,1: No invertebrates observed
,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE7,2018-08-19,7,angeleen,zach,MGINV9969,invertebrates,,,2018-08-19T20:02:11.000Z,2018-08-19T20:07:19.000Z,no_obs,,,,1: No invertebrates observed
,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE7,2018-08-19,7,angeleen,derek,MGINV9899,invertebrates,,,2018-08-19T20:08:21.000Z,2018-08-19T20:16:25.000Z,nudibranch/melabie,1,5,,
,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE7,2018-08-19,7,angeleen,derek,MGINV9898,invertebrates,,,2018-08-19T20:08:21.000Z,2018-08-19T20:16:25.000Z,crab/northern_kelp,1,5,,
,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE7,2018-08-19,7,angeleen,derek,MGINV9897,invertebrates,,,2018-08-19T20:08:21.000Z,2018-08-19T20:16:25.000Z,crab/northern_kelp,1,6,,
,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE7,2018-08-19,7,angeleen,derek,MGINV9896,invertebrates,,,2018-08-19T20:08:21.000Z,2018-08-19T20:16:25.000Z,crab/pugettia,3,2,,
,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE7,2018-08-19,7,angeleen,derek,MGINV9895,invertebrates,,,2018-08-19T20:08:21.000Z,2018-08-19T20:16:25.000Z,crab/pugettia,3,3,,
,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE7,2018-08-19,7,angeleen,derek,MGINV9894,invertebrates,,,2018-08-19T20:08:21.000Z,2018-08-19T20:16:25.000Z,snail/tegula,100,2,,
,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE7,2018-06-19,7,angeleen,derek,MGINV5082,invertebrates,,,2018-06-19T18:19:31.000Z,2018-06-19T18:24:50.000Z,snail/tegula,1,3,,
,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE7,2018-06-19,7,angeleen,derek,MGINV5081,invertebrates,,,2018-06-19T18:19:31.000Z,2018-06-19T18:24:50.000Z,snail/tegula,29,1,,
,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE7,2018-06-19,7,angeleen,derek,MGINV5080,invertebrates,,,2018-06-19T18:19:31.000Z,2018-06-19T18:24:50.000Z,snail/tegula,5,2,,
,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE7,2018-06-19,7,angeleen,derek,MGINV5079,invertebrates,,,2018-06-19T18:19:31.000Z,2018-06-19T18:24:50.000Z,crab/northern_kelp,1,6,,
,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE7,2018-06-19,7,angeleen,derek,MGINV5078,invertebrates,,,2018-06-19T18:19:31.000Z,2018-06-19T18:24:50.000Z,crab/northern_kelp,1,3,,
,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE7,2018-06-19,7,angeleen,zach,MGINV9961,invertebrates,,,2018-06-19T18:10:03.000Z,2018-06-19T18:16:13.000Z,no_obs,,,,1: No invertebrates observed
,HAKAI,CALVERT,MARINEGEO,MCMULLIN_NORTH,MCMULLIN_NORTH_INTERIOR6,2021-08-15,6,faye;krystal,zach,MGINV28367,invertebrates,,,2021-08-15T18:14:00.000Z,2021-08-15T18:20:00.000Z,snail/tegula,1,2,,1: QCd by FM
,HAKAI,CALVERT,MARINEGEO,MCMULLIN_NORTH,MCMULLIN_NORTH_INTERIOR6,2021-08-15,6,faye;krystal,zach,MGINV28366,invertebrates,,,2021-08-15T18:14:00.000Z,2021-08-15T18:20:00.000Z,crab/hermit,2,2,,1: QCd by FM
,HAKAI,CALVERT,MARINEGEO,MCMULLIN_NORTH,MCMULLIN_NORTH_INTERIOR6,2021-08-15,6,faye;krystal,zach,MGINV28365,invertebrates,,,2021-08-15T18:14:00.000Z,2021-08-15T18:20:00.000Z,crab/hermit,1,1,,1: QCd by FM
,HAKAI,CALVERT,MARINEGEO,MCMULLIN_NORTH,MCMULLIN_NORTH_INTERIOR6,2021-08-15,6,faye;krystal,zach,MGINV28363,invertebrates,,,2021-08-15T18:14:00.000Z,2021-08-15T18:20:00.000Z,crab/cryptic_kelp,48,2,,1: QCd by FM
,HAKAI,CALVERT,MARINEGEO,MCMULLIN_NORTH,MCMULLIN_NORTH_INTERIOR6,2021-08-15,6,faye;krystal,derek,MGINV28364,invertebrates,,,2021-08-15T18:14:00.000Z,2021-08-15T18:20:00.000Z,crab/cryptic_kelp,1,1,,1: QCd by FM
,HAKAI,CALVERT,MARINEGEO,MCMULLIN_NORTH,MCMULLIN_NORTH_INTERIOR6,2021-08-15,6,faye;krystal,zach,MGINV28362,invertebrates,,,2021-08-15T18:07:00.000Z,2021-08-15T18:14:00.000Z,no_obs,,,,1: QCd by FM
,HAKAI,CALVERT,MARINEGEO,MCMULLIN_NORTH,MCMULLIN_NORTH_INTERIOR6,2021-08-15,6,faye;krystal,zach,MGINV28362,invertebrates,,,2021-08-15T18:07:00.000Z,2021-08-15T18:14:00.000Z,no_obs,,,,1: No invertebrates observed
,HAKAI,CALVERT,MARINEGEO,MCMULLIN_NORTH,MCMULLIN_NORTH_INTERIOR6,2020-08-12,6,angeleen;carolyn,zach,MGINV20641,invertebrates,,,2020-08-12T17:42:59.000Z,2020-08-12T17:47:07.000Z,no_obs,,,,1: No invertebrates observed
,HAKAI,CALVERT,MARINEGEO,MCMULLIN_NORTH,MCMULLIN_NORTH_INTERIOR6,2020-08-12,6,angeleen;carolyn,derek,MGINV20640,invertebrates,,,2020-08-12T17:49:14.000Z,2020-08-12T17:55:21.000Z,snail/tegula,1,2,,
,HAKAI,CALVERT,MARINEGEO,MCMULLIN_NORTH,MCMULLIN_NORTH_INTERIOR6,2020-08-12,6,angeleen;carolyn,derek,MGINV20639,invertebrates,,,2020-08-12T17:49:14.000Z,2020-08-12T17:55:21.000Z,crab/graceful_kelp,4,3,,
,HAKAI,CALVERT,MARINEGEO,MCMULLIN_NORTH,MCMULLIN_NORTH_INTERIOR6,2020-08-12,6,angeleen;carolyn,derek,MGINV20638,invertebrates,,,2020-08-12T17:49:14.000Z,2020-08-12T17:55:21.000Z,crab/graceful_kelp,6,1,,
,HAKAI,CALVERT,MARINEGEO,MCMULLIN_NORTH,MCMULLIN_NORTH_INTERIOR6,2020-08-12,6,angeleen;carolyn,derek,MGINV20637,invertebrates,,,2020-08-12T17:49:14.000Z,2020-08-12T17:55:21.000Z,crab/graceful_kelp,9,2,,
